"ID товара","Визиты","Просмотры","Посетители","Конверсия (Заявка на кредит)","Конверсия (Звонок)"
"63200","2","84","2","0.0","0.0"
"63272","2","108","2","0.0","0.0"
"63289","4","151","2","0.0","0.0"
"63501","2","197","2","0.0","0.0"
"63512","2","49","2","0.0","0.0"
"63550","2","62","2","0.0","0.0"
"63716","2","110","2","0.0","0.0"
"63886","2","121","2","0.0","0.0"
"63894","2","14","2","0.0","0.0"
"64053","2","11","2","0.0","0.0"
"64115","2","23","2","0.0","0.0"
"64723","2","87","2","0.0","0.0"
"65780","2","21","2","0.0","0.0"
"65849","2","77","2","0.0","0.0"
"66010","2","17","2","0.0","0.0"
"66052","2","102","2","0.0","0.0"
"66053","2","163","2","0.0","0.0"
"66116","2","55","2","0.0","0.0"
"66517","2","108","2","0.0","0.0"
"68999","3","75","2","0.0","0.0"
"69211","3","180","2","0.0","0.0"
"71449","2","29","2","0.0","0.0"
"71738","2","23","2","0.0","0.0"
"72182","2","161","2","0.0","0.0"
"72370","2","46","2","0.0","0.0"
"74853","2","24","2","0.0","0.0"
"74936","2","62","2","0.0","0.0"
"74975","2","79","2","0.0","0.0"
"75030","2","155","2","0.0","0.0"
"75094","2","157","2","0.0","0.0"
"75149","2","163","2","0.0","0.0"
"82564","2","25","2","0.0","0.0"
"82714","2","8","2","0.0","0.0"
"82872","2","325","2","0.0","0.0"
"83007","2","181","2","0.0","0.0"
"83525","2","155","2","0.0","0.0"
"83871","3","169","2","0.0","0.0"
"86517","2","68","2","0.0","0.0"
"86900","2","9","2","0.0","0.0"
"86948","3","20","2","0.0","0.0"
"87654","2","84","2","0.0","0.0"
"87712","2","171","2","0.0","0.0"
"87939","3","389","2","0.0","0.0"
"88075","2","52","2","0.0","0.0"
"89703","2","50","2","0.0","0.0"
"89870","2","9","2","0.0","0.0"
"90297","2","135","2","0.0","0.0"
"90321","4","168","2","0.0","0.0"
"90326","2","68","2","0.0","0.0"
"93242","2","124","2","0.0","0.0"
"93315","3","61","2","0.0","0.0"
"93346","7","75","2","0.0","0.0"
"93446","2","173","2","0.0","0.0"
"93675","2","76","2","0.0","0.0"
"93703","2","10","2","0.0","0.0"
"93707","2","38","2","0.0","0.0"
"96117","4","104","2","0.0","0.0"
"96160","2","89","2","0.0","0.0"
"96228","2","233","2","0.0","0.0"
"96426","2","38","2","0.0","0.0"
"97532","2","181","2","0.0","0.0"
"97783","2","259","2","0.0","0.0"
"98499","2","106","2","0.0","0.0"
"98619","2","37","2","0.0","0.0"
"99682","2","146","2","0.0","0.0"
"100204","1","6","1","0.0","0.0"
"100360","1","3","1","0.0","0.0"
"100839","1","3","1","0.0","0.0"
"100930","1","63","1","0.0","0.0"
"101033","3","271","1","0.0","0.0"
"101044","1","21","1","0.0","0.0"
"101153","1","108","1","0.0","0.0"
"101273","1","101","1","0.0","0.0"
"101355","2","234","1","0.0","0.0"
"101356","1","23","1","0.0","0.0"
"101482","1","27","1","0.0","0.0"
"102191","1","155","1","0.0","0.0"
"102234","1","4","1","0.0","0.0"
"102332","1","19","1","0.0","0.0"
"102441","1","3","1","0.0","0.0"
"102518","1","41","1","0.0","0.0"
"102779","4","60","1","0.0","0.0"
"102787","1","24","1","0.0","0.0"
"102990","1","15","1","0.0","0.0"
"103459","2","3","1","0.0","0.0"
"103502","1","34","1","0.0","0.0"
"103717","1","43","1","0.0","0.0"
"103915","1","76","1","0.0","0.0"
"103936","1","121","1","0.0","0.0"
"103988","2","7","1","0.0","0.0"
"104065","1","166","1","0.0","0.0"
"104124","1","36","1","0.0","0.0"
"104306","1","57","1","0.0","0.0"
"104519","1","42","1","0.0","0.0"
"104552","1","116","1","0.0","0.0"
"104643","1","71","1","0.0","0.0"
"104718","1","17","1","0.0","0.0"
"104888","1","62","1","0.0","0.0"
"104979","1","14","1","0.0","0.0"
"105021","1","40","1","0.0","0.0"
"105045","1","13","1","0.0","0.0"
"105210","1","68","1","0.0","0.0"
"105343","1","42","1","0.0","0.0"
"105378","1","1","1","0.0","0.0"
"105397","1","81","1","0.0","0.0"
"105406","1","120","1","0.0","0.0"
"105645","1","7","1","0.0","0.0"
"105953","1","5","1","0.0","0.0"
"106029","1","49","1","0.0","0.0"
"106095","1","41","1","0.0","0.0"
"106100","1","63","1","0.0","0.0"
"106174","1","6","1","0.0","0.0"
"106229","1","15","1","0.0","0.0"
"106339","1","4","1","0.0","0.0"
"106449","2","53","1","0.0","0.0"
"108079","1","13","1","0.0","0.0"
"108121","1","3","1","0.0","0.0"
"108122","1","178","1","0.0","0.0"
"108147","1","4","1","0.0","0.0"
"108161","1","39","1","0.0","0.0"
"108273","1","3","1","0.0","0.0"
"108300","1","3","1","0.0","0.0"
"108379","1","19","1","0.0","0.0"
"108785","1","49","1","0.0","0.0"
"108818","1","20","1","0.0","0.0"
"108915","1","11","1","0.0","0.0"
"108993","1","4","1","0.0","0.0"
"109027","1","52","1","0.0","0.0"
"109085","1","4","1","0.0","0.0"
"109605","1","2","1","0.0","0.0"
"109685","1","62","1","0.0","0.0"
"109741","1","70","1","0.0","0.0"
"110055","1","3","1","0.0","0.0"
"110058","1","16","1","0.0","0.0"
"110068","1","24","1","0.0","0.0"
"110127","8","142","1","0.0","0.0"
"110303","1","7","1","0.0","0.0"
"111452","1","10","1","0.0","0.0"
"115439","1","56","1","0.0","0.0"
"115496","1","55","1","0.0","0.0"
"115542","1","126","1","0.0","0.0"
"115713","1","6","1","0.0","0.0"
"115727","1","3","1","0.0","0.0"
"115789","2","38","1","0.0","0.0"
"115799","1","46","1","0.0","0.0"
"118783","1","115","1","0.0","0.0"
"118790","1","17","1","0.0","0.0"
"118863","1","171","1","0.0","0.0"
"118881","1","11","1","0.0","0.0"
"11895","1","1","1","0.0","0.0"
"119164","1","10","1","0.0","0.0"
"119209","1","24","1","0.0","0.0"
"119387","1","48","1","0.0","0.0"
"119482","1","55","1","0.0","0.0"
"119967","1","10","1","0.0","0.0"
"120022","1","70","1","0.0","0.0"
"120031","1","6","1","0.0","0.0"
"125079","1","71","1","0.0","0.0"
"125157","1","21","1","0.0","0.0"
"125166","1","126","1","0.0","0.0"
"125280","1","5","1","0.0","0.0"
"125354","1","14","1","0.0","0.0"
"125384","1","6","1","0.0","0.0"
"125485","1","9","1","0.0","0.0"
"125690","1","23","1","0.0","0.0"
"130467","1","14","1","0.0","0.0"
"130482","1","18","1","0.0","0.0"
"130548","1","32","1","0.0","0.0"
"130997","1","8","1","0.0","0.0"
"131148","1","211","1","0.0","0.0"
"131172","1","5","1","0.0","0.0"
"131212","1","17","1","0.0","0.0"
"131409","1","53","1","0.0","0.0"
"131410","1","60","1","0.0","0.0"
"131614","1","3","1","0.0","0.0"
"131825","1","71","1","0.0","0.0"
"131828","1","39","1","0.0","0.0"
"132027","1","3","1","0.0","0.0"
"132028","1","11","1","0.0","0.0"
"132139","2","25","1","0.0","0.0"
"132170","1","3","1","0.0","0.0"
"132203","1","5","1","0.0","0.0"
"132384","1","16","1","0.0","0.0"
"13240","1","126","1","0.0","0.0"
"132447","1","9","1","0.0","0.0"
"132597","1","13","1","0.0","0.0"
"132639","1","10","1","0.0","0.0"
"132721","1","19","1","0.0","0.0"
"132778","1","142","1","0.0","0.0"
"132892","1","20","1","0.0","0.0"
"133297","1","3","1","0.0","0.0"
"133352","1","6","1","0.0","0.0"
"133356","1","10","1","0.0","0.0"
"133455","1","186","1","0.0","0.0"
"133467","1","51","1","0.0","0.0"
"133538","1","117","1","0.0","0.0"
"133727","1","22","1","0.0","0.0"
"134277","1","162","1","0.0","0.0"
"134342","1","3","1","0.0","0.0"
"134353","1","27","1","0.0","0.0"
"134637","1","13","1","0.0","0.0"
"134657","1","4","1","0.0","0.0"
"137747","1","65","1","0.0","0.0"
"137812","1","21","1","0.0","0.0"
"13977","1","2","1","0.0","0.0"
"140308","1","65","1","0.0","0.0"
"140653","1","3","1","0.0","0.0"
"140658","1","25","1","0.0","0.0"
"140766","1","66","1","0.0","0.0"
"140835","1","72","1","0.0","0.0"
"141008","1","114","1","0.0","0.0"
"141009","2","173","1","0.0","0.0"
"141104","1","43","1","0.0","0.0"
"141111","1","238","1","0.0","0.0"
"141113","1","25","1","0.0","0.0"
"141326","1","26","1","0.0","0.0"
"141377","3","332","1","0.0","0.0"
"141603","1","54","1","0.0","0.0"
"141677","1","17","1","0.0","0.0"
"141689","1","111","1","0.0","0.0"
"141696","1","13","1","0.0","0.0"
"141824","1","3","1","0.0","0.0"
"141957","1","3","1","0.0","0.0"
"142300","1","37","1","0.0","0.0"
"142397","1","106","1","0.0","0.0"
"142411","1","69","1","0.0","0.0"
"142567","1","11","1","0.0","0.0"
"142578","2","315","1","0.0","0.0"
"148222","1","8","1","0.0","0.0"
"148244","1","5","1","0.0","0.0"
"148256","1","26","1","0.0","0.0"
"148662","1","45","1","0.0","0.0"
"148777","1","101","1","0.0","0.0"
"148778","11","201","1","0.0","0.0"
"148783","1","33","1","0.0","0.0"
"148786","1","25","1","0.0","0.0"
"148856","1","48","1","0.0","0.0"
"148889","1","47","1","0.0","0.0"
"148944","1","73","1","0.0","0.0"
"149081","1","114","1","0.0","0.0"
"149111","1","71","1","0.0","0.0"
"149209","1","102","1","0.0","0.0"
"149218","1","23","1","0.0","0.0"
"149228","1","32","1","0.0","0.0"
"149248","1","43","1","0.0","0.0"
"149265","1","29","1","0.0","0.0"
"149300","1","46","1","0.0","0.0"
"149362","1","41","1","0.0","0.0"
"149365","1","21","1","0.0","0.0"
"149438","1","68","1","0.0","0.0"
"149483","1","43","1","0.0","0.0"
"149487","1","3","1","0.0","0.0"
"149525","1","42","1","0.0","0.0"
"149535","3","249","1","0.0","0.0"
"149549","1","17","1","0.0","0.0"
"149561","1","69","1","0.0","0.0"
"149588","1","71","1","0.0","0.0"
"149946","1","22","1","0.0","0.0"
"150210","1","45","1","0.0","0.0"
"150794","1","65","1","0.0","0.0"
"151144","1","68","1","0.0","0.0"
"151358","1","58","1","0.0","0.0"
"151425","1","11","1","0.0","0.0"
"151700","1","49","1","0.0","0.0"
"151716","1","3","1","0.0","0.0"
"151772","1","41","1","0.0","0.0"
"152030","1","3","1","0.0","0.0"
"15515","1","27","1","0.0","0.0"
"160923","1","2","1","0.0","0.0"
"160924","1","5","1","0.0","0.0"
"160925","1","106","1","0.0","0.0"
"160963","1","21","1","0.0","0.0"
"16137","1","37","1","0.0","0.0"
"162998","1","24","1","0.0","0.0"
"163001","1","12","1","0.0","0.0"
"163059","1","22","1","0.0","0.0"
"163252","1","49","1","0.0","0.0"
"163436","1","54","1","0.0","0.0"
"163447","1","60","1","0.0","0.0"
"163543","1","13","1","0.0","0.0"
"169261","1","1","1","0.0","0.0"
"171895","1","13","1","0.0","0.0"
"172022","2","103","1","0.0","0.0"
"172078","1","40","1","0.0","0.0"
"177600","1","16","1","0.0","0.0"
"177612","1","31","1","0.0","0.0"
"177692","1","17","1","0.0","0.0"
"177780","1","39","1","0.0","0.0"
"177870","1","51","1","0.0","0.0"
"178109","1","3","1","0.0","0.0"
"178119","1","2","1","0.0","0.0"
"178124","1","28","1","0.0","0.0"
"178153","1","22","1","0.0","0.0"
"178157","1","36","1","0.0","0.0"
"178207","1","3","1","0.0","0.0"
"178211","1","28","1","0.0","0.0"
"178281","1","57","1","0.0","0.0"
"187660","1","15","1","0.0","0.0"
"187808","1","138","1","0.0","0.0"
"187818","1","21","1","0.0","0.0"
"189084","1","31","1","0.0","0.0"
"189087","1","23","1","0.0","0.0"
"189217","1","26","1","0.0","0.0"
"191124","1","37","1","0.0","0.0"
"191143","1","20","1","0.0","0.0"
"191246","1","30","1","0.0","0.0"
"191331","1","121","1","0.0","0.0"
"191346","1","28","1","0.0","0.0"
"191349","3","70","1","0.0","0.0"
"194456","1","29","1","0.0","0.0"
"194506","1","9","1","0.0","0.0"
"194509","1","14","1","0.0","0.0"
"194523","1","316","1","0.0","0.0"
"194868","1","39","1","0.0","0.0"
"194872","1","28","1","0.0","0.0"
"194894","1","12","1","0.0","0.0"
"194916","1","70","1","0.0","0.0"
"194921","1","3","1","0.0","0.0"
"194925","2","67","1","0.0","0.0"
"194926","1","10","1","0.0","0.0"
"194948","1","58","1","0.0","0.0"
"198263","1","15","1","0.0","0.0"
"198306","1","3","1","0.0","0.0"
"198566","1","9","1","0.0","0.0"
"199844","1","3","1","0.0","0.0"
"199846","1","159","1","0.0","0.0"
"200194","1","81","1","0.0","0.0"
"200233","1","35","1","0.0","0.0"
"200542","1","23","1","0.0","0.0"
"200561","1","101","1","0.0","0.0"
"200635","1","26","1","0.0","0.0"
"200671","1","18","1","0.0","0.0"
"200722","1","375","1","0.0","0.0"
"200775","1","6","1","0.0","0.0"
"200812","1","52","1","0.0","0.0"
"200993","1","18","1","0.0","0.0"
"201012","1","24","1","0.0","0.0"
"201059","1","25","1","0.0","0.0"
"201101","1","48","1","0.0","0.0"
"201166","1","173","1","0.0","0.0"
"201619","1","41","1","0.0","0.0"
"201672","1","23","1","0.0","0.0"
"201689","1","2","1","0.0","0.0"
"202152","1","21","1","0.0","0.0"
"203258","1","12","1","0.0","0.0"
"203466","1","126","1","0.0","0.0"
"203767","1","53","1","0.0","0.0"
"205302","1","70","1","0.0","0.0"
"205334","1","27","1","0.0","0.0"
"205336","1","4","1","0.0","0.0"
"205338","1","39","1","0.0","0.0"
"205431","1","8","1","0.0","0.0"
"205437","1","13","1","0.0","0.0"
"205469","1","140","1","0.0","0.0"
"205474","1","17","1","0.0","0.0"
"205479","1","25","1","0.0","0.0"
"205485","1","154","1","0.0","0.0"
"205601","1","40","1","0.0","0.0"
"205868","1","5","1","0.0","0.0"
"206169","1","46","1","0.0","0.0"
"206432","1","29","1","0.0","0.0"
"206721","1","95","1","0.0","0.0"
"207164","1","1","1","0.0","0.0"
"207602","1","7","1","0.0","0.0"
"207614","1","34","1","0.0","0.0"
"207732","1","5","1","0.0","0.0"
"207772","1","45","1","0.0","0.0"
"207774","1","26","1","0.0","0.0"
"207783","1","25","1","0.0","0.0"
"207911","1","7","1","0.0","0.0"
"207951","1","28","1","0.0","0.0"
"207985","1","20","1","0.0","0.0"
"208011","1","7","1","0.0","0.0"
"208065","1","222","1","0.0","0.0"
"208165","1","5","1","0.0","0.0"
"208172","1","21","1","0.0","0.0"
"208341","1","14","1","0.0","0.0"
"208662","1","94","1","0.0","0.0"
"208670","1","68","1","0.0","0.0"
"209192","1","105","1","0.0","0.0"
"209507","1","3","1","0.0","0.0"
"214380","1","3","1","0.0","0.0"
"214401","4","124","1","0.0","0.0"
"214406","1","11","1","0.0","0.0"
"214520","1","55","1","0.0","0.0"
"214522","1","318","1","0.0","0.0"
"214605","1","3","1","0.0","0.0"
"214614","1","50","1","0.0","0.0"
"214762","1","14","1","0.0","0.0"
"214768","1","6","1","0.0","0.0"
"214774","1","3","1","0.0","0.0"
"216316","1","36","1","0.0","0.0"
"216333","1","8","1","0.0","0.0"
"216439","1","201","1","0.0","0.0"
"216960","1","3","1","0.0","0.0"
"216962","1","22","1","0.0","0.0"
"216989","1","21","1","0.0","0.0"
"217079","1","45","1","0.0","0.0"
"217138","1","9","1","0.0","0.0"
"217290","1","44","1","0.0","0.0"
"217333","1","79","1","0.0","0.0"
"217569","1","152","1","0.0","0.0"
"217617","1","418","1","0.0","0.0"
"217627","1","6","1","0.0","0.0"
"217638","1","19","1","0.0","0.0"
"217745","1","16","1","0.0","0.0"
"217747","1","33","1","0.0","0.0"
"217966","1","2","1","0.0","0.0"
"217975","1","153","1","0.0","0.0"
"218008","1","3","1","0.0","0.0"
"218080","1","14","1","0.0","0.0"
"218125","1","102","1","0.0","0.0"
"218134","1","30","1","0.0","0.0"
"218178","1","3","1","0.0","0.0"
"218356","1","69","1","0.0","0.0"
"218403","1","18","1","0.0","0.0"
"218466","1","24","1","0.0","0.0"
"218469","1","35","1","0.0","0.0"
"218490","1","11","1","0.0","0.0"
"218520","1","19","1","0.0","0.0"
"218541","1","28","1","0.0","0.0"
"218543","1","8","1","0.0","0.0"
"218552","1","71","1","0.0","0.0"
"218554","1","2","1","0.0","0.0"
"218654","1","6","1","0.0","0.0"
"218660","1","3","1","0.0","0.0"
"218686","1","15","1","0.0","0.0"
"218738","1","107","1","0.0","0.0"
"218767","1","3","1","0.0","0.0"
"218805","1","46","1","0.0","0.0"
"218813","1","7","1","0.0","0.0"
"218815","1","73","1","0.0","0.0"
"218819","1","20","1","0.0","0.0"
"218858","1","57","1","0.0","0.0"
"218885","1","3","1","0.0","0.0"
"218891","1","101","1","0.0","0.0"
"218935","1","11","1","0.0","0.0"
"219000","1","26","1","0.0","0.0"
"219016","1","63","1","0.0","0.0"
"219524","1","48","1","0.0","0.0"
"22303","26","1253","1","0.0","0.0"
"226153","1","5","1","0.0","0.0"
"226354","1","27","1","0.0","0.0"
"226362","1","29","1","0.0","0.0"
"226398","1","20","1","0.0","0.0"
"226405","1","2","1","0.0","0.0"
"226410","1","21","1","0.0","0.0"
"226551","1","39","1","0.0","0.0"
"226969","1","3","1","0.0","0.0"
"227010","1","24","1","0.0","0.0"
"22984","1","21","1","0.0","0.0"
"23098","1","3","1","0.0","0.0"
"2335","1","5","1","0.0","0.0"
"23705","1","72","1","0.0","0.0"
"240715","1","49","1","0.0","0.0"
"2414","3","3","1","0.0","0.0"
"245625","2","25","1","0.0","0.0"
"245645","1","15","1","0.0","0.0"
"245649","1","43","1","0.0","0.0"
"245767","1","27","1","0.0","0.0"
"245778","1","42","1","0.0","0.0"
"245825","1","49","1","0.0","0.0"
"245827","1","22","1","0.0","0.0"
"245852","2","11","1","0.0","0.0"
"245919","1","5","1","0.0","0.0"
"245985","1","61","1","0.0","0.0"
"245993","1","152","1","0.0","0.0"
"246115","1","3","1","0.0","0.0"
"246129","1","29","1","0.0","0.0"
"246141","1","59","1","0.0","0.0"
"246181","1","41","1","0.0","0.0"
"246217","1","16","1","0.0","0.0"
"246219","1","56","1","0.0","0.0"
"246367","1","31","1","0.0","0.0"
"246377","1","7","1","0.0","0.0"
"246389","2","27","1","0.0","0.0"
"246462","1","3","1","0.0","0.0"
"246549","1","51","1","0.0","0.0"
"246554","1","37","1","0.0","0.0"
"246558","1","49","1","0.0","0.0"
"246585","1","10","1","0.0","0.0"
"246629","1","3","1","0.0","0.0"
"246668","1","13","1","0.0","0.0"
"246843","1","29","1","0.0","0.0"
"247021","1","70","1","0.0","0.0"
"247078","1","71","1","0.0","0.0"
"247082","2","53","1","0.0","0.0"
"248524","1","17","1","0.0","0.0"
"248958","1","69","1","0.0","0.0"
"2494","1","1","1","0.0","0.0"
"24998","1","4","1","0.0","0.0"
"252669","1","49","1","0.0","0.0"
"252677","1","39","1","0.0","0.0"
"252697","1","36","1","0.0","0.0"
"252718","1","38","1","0.0","0.0"
"252757","1","29","1","0.0","0.0"
"252854","1","8","1","0.0","0.0"
"252931","1","136","1","0.0","0.0"
"252994","1","228","1","0.0","0.0"
"253009","1","13","1","0.0","0.0"
"253011","1","23","1","0.0","0.0"
"253012","1","24","1","0.0","0.0"
"253091","1","3","1","0.0","0.0"
"253093","2","76","1","0.0","0.0"
"253096","1","81","1","0.0","0.0"
"253097","1","29","1","0.0","0.0"
"253124","1","41","1","0.0","0.0"
"253132","1","5","1","0.0","0.0"
"253206","1","4","1","0.0","0.0"
"253226","1","15","1","0.0","0.0"
"253244","1","2","1","0.0","0.0"
"253261","1","13","1","0.0","0.0"
"253432","1","39","1","0.0","0.0"
"253435","1","147","1","0.0","0.0"
"253464","1","15","1","0.0","0.0"
"253477","1","5","1","0.0","0.0"
"253531","1","5","1","0.0","0.0"
"253666","1","11","1","0.0","0.0"
"253675","1","52","1","0.0","0.0"
"253691","1","12","1","0.0","0.0"
"253763","1","3","1","0.0","0.0"
"253783","1","46","1","0.0","0.0"
"253787","1","3","1","0.0","0.0"
"253807","1","54","1","0.0","0.0"
"253847","1","90","1","0.0","0.0"
"253873","1","11","1","0.0","0.0"
"254051","1","109","1","0.0","0.0"
"254119","1","23","1","0.0","0.0"
"254224","1","82","1","0.0","0.0"
"255852","1","19","1","0.0","0.0"
"259563","1","51","1","0.0","0.0"
"259582","1","26","1","0.0","0.0"
"259612","1","7","1","0.0","0.0"
"259631","1","59","1","0.0","0.0"
"259674","1","5","1","0.0","0.0"
"259688","1","57","1","0.0","0.0"
"259706","1","39","1","0.0","0.0"
"259763","2","8","1","0.0","0.0"
"259914","2","198","1","0.0","0.0"
"260026","1","192","1","0.0","0.0"
"260027","1","3","1","0.0","0.0"
"260034","1","28","1","0.0","0.0"
"260039","1","59","1","0.0","0.0"
"260077","1","24","1","0.0","0.0"
"260154","1","60","1","0.0","0.0"
"260217","1","3","1","0.0","0.0"
"26140","1","25","1","0.0","0.0"
"26279","1","5","1","0.0","0.0"
"263922","1","87","1","0.0","0.0"
"263925","1","40","1","0.0","0.0"
"264031","1","18","1","0.0","0.0"
"264169","1","3","1","0.0","0.0"
"264174","1","4","1","0.0","0.0"
"267090","1","72","1","0.0","0.0"
"267228","1","2","1","0.0","0.0"
"267259","1","8","1","0.0","0.0"
"267261","1","30","1","0.0","0.0"
"267293","1","69","1","0.0","0.0"
"267448","1","19","1","0.0","0.0"
"267467","1","5","1","0.0","0.0"
"27323","2","2","1","0.0","0.0"
"275902","1","19","1","0.0","0.0"
"276486","1","35","1","0.0","0.0"
"276503","1","73","1","0.0","0.0"
"276514","1","15","1","0.0","0.0"
"276519","1","5","1","0.0","0.0"
"278361","1","3","1","0.0","0.0"
"278449","1","91","1","0.0","0.0"
"278460","1","98","1","0.0","0.0"
"278487","1","99","1","0.0","0.0"
"278582","1","39","1","0.0","0.0"
"278584","1","15","1","0.0","0.0"
"278611","1","106","1","0.0","0.0"
"282413","1","8","1","0.0","0.0"
"282421","1","53","1","0.0","0.0"
"282424","1","16","1","0.0","0.0"
"282524","1","56","1","0.0","0.0"
"285330","1","18","1","0.0","0.0"
"285397","1","13","1","0.0","0.0"
"285398","1","36","1","0.0","0.0"
"285416","1","46","1","0.0","0.0"
"285507","1","40","1","0.0","0.0"
"285512","1","14","1","0.0","0.0"
"292257","1","88","1","0.0","0.0"
"292261","1","71","1","0.0","0.0"
"292282","1","14","1","0.0","0.0"
"293231","1","36","1","0.0","0.0"
"293321","1","3","1","0.0","0.0"
"293403","2","21","1","0.0","0.0"
"293414","1","111","1","0.0","0.0"
"293461","1","3","1","0.0","0.0"
"293515","1","15","1","0.0","0.0"
"293560","1","19","1","0.0","0.0"
"293598","1","44","1","0.0","0.0"
"293627","1","29","1","0.0","0.0"
"293632","1","28","1","0.0","0.0"
"293651","1","18","1","0.0","0.0"
"293752","1","25","1","0.0","0.0"
"293812","1","11","1","0.0","0.0"
"297342","1","16","1","0.0","0.0"
"297616","1","36","1","0.0","0.0"
"297871","1","6","1","0.0","0.0"
"298005","1","127","1","0.0","0.0"
"299299","1","77","1","0.0","0.0"
"299344","1","150","1","0.0","0.0"
"299402","1","116","1","0.0","0.0"
"299525","1","26","1","0.0","0.0"
"299541","1","37","1","0.0","0.0"
"299653","1","3","1","0.0","0.0"
"299673","1","34","1","0.0","0.0"
"299678","1","76","1","0.0","0.0"
"299735","1","22","1","0.0","0.0"
"299741","1","63","1","0.0","0.0"
"299744","1","62","1","0.0","0.0"
"299810","1","14","1","0.0","0.0"
"299961","1","37","1","0.0","0.0"
"300014","1","14","1","0.0","0.0"
"300266","1","68","1","0.0","0.0"
"300594","1","38","1","0.0","0.0"
"300727","1","3","1","0.0","0.0"
"301181","1","73","1","0.0","0.0"
"301861","1","73","1","0.0","0.0"
"301863","1","59","1","0.0","0.0"
"302281","1","51","1","0.0","0.0"
"302292","1","24","1","0.0","0.0"
"302298","1","46","1","0.0","0.0"
"302437","1","73","1","0.0","0.0"
"302701","1","73","1","0.0","0.0"
"302796","1","3","1","0.0","0.0"
"302807","1","27","1","0.0","0.0"
"302985","1","64","1","0.0","0.0"
"303026","1","133","1","0.0","0.0"
"303299","2","137","1","0.0","0.0"
"303317","1","32","1","0.0","0.0"
"303413","1","27","1","0.0","0.0"
"303474","1","13","1","0.0","0.0"
"303526","2","12","1","0.0","0.0"
"303542","1","7","1","0.0","0.0"
"303550","1","7","1","0.0","0.0"
"303787","1","8","1","0.0","0.0"
"303793","1","4","1","0.0","0.0"
"303862","1","37","1","0.0","0.0"
"304427","1","73","1","0.0","0.0"
"304883","1","26","1","0.0","0.0"
"305605","1","43","1","0.0","0.0"
"306020","1","31","1","0.0","0.0"
"306853","1","101","1","0.0","0.0"
"307262","1","73","1","0.0","0.0"
"308416","1","5","1","0.0","0.0"
"308491","1","94","1","0.0","0.0"
"308582","1","8","1","0.0","0.0"
"308639","1","41","1","0.0","0.0"
"308653","1","272","1","0.0","0.0"
"308660","1","74","1","0.0","0.0"
"308789","1","68","1","0.0","0.0"
"308841","1","73","1","0.0","0.0"
"308851","1","93","1","0.0","0.0"
"309142","1","2","1","0.0","0.0"
"309447","1","37","1","0.0","0.0"
"309533","1","60","1","0.0","0.0"
"309541","1","38","1","0.0","0.0"
"309701","1","3","1","0.0","0.0"
"310016","1","89","1","0.0","0.0"
"310248","1","25","1","0.0","0.0"
"310394","1","41","1","0.0","0.0"
"310700","1","33","1","0.0","0.0"
"311123","1","2","1","0.0","0.0"
"311141","1","2","1","0.0","0.0"
"311168","1","3","1","0.0","0.0"
"311532","1","38","1","0.0","0.0"
"311711","1","25","1","0.0","0.0"
"311782","1","49","1","0.0","0.0"
"311876","1","12","1","0.0","0.0"
"312002","1","68","1","0.0","0.0"
"312047","1","41","1","0.0","0.0"
"312161","1","41","1","0.0","0.0"
"312296","1","5","1","0.0","0.0"
"312486","1","28","1","0.0","0.0"
"312553","1","60","1","0.0","0.0"
"312680","1","5","1","0.0","0.0"
"312705","1","236","1","0.0","0.0"
"312751","1","60","1","0.0","0.0"
"312786","1","236","1","0.0","0.0"
"313098","1","6","1","0.0","0.0"
"313256","1","6","1","0.0","0.0"
"313257","1","5","1","0.0","0.0"
"313337","1","29","1","0.0","0.0"
"313353","1","6","1","0.0","0.0"
"313385","1","5","1","0.0","0.0"
"313391","1","115","1","0.0","0.0"
"313405","1","96","1","0.0","0.0"
"313507","1","209","1","0.0","0.0"
"313625","1","209","1","0.0","0.0"
"313641","1","12","1","0.0","0.0"
"313680","1","55","1","0.0","0.0"
"314125","1","60","1","0.0","0.0"
"314303","1","9","1","0.0","0.0"
"314305","1","41","1","0.0","0.0"
"314332","1","133","1","0.0","0.0"
"314371","1","60","1","0.0","0.0"
"314417","1","3","1","0.0","0.0"
"314522","1","90","1","0.0","0.0"
"314537","1","21","1","0.0","0.0"
"314547","1","36","1","0.0","0.0"
"314639","1","3","1","0.0","0.0"
"315074","1","60","1","0.0","0.0"
"315316","1","7","1","0.0","0.0"
"315363","1","3","1","0.0","0.0"
"315370","1","8","1","0.0","0.0"
"315624","1","80","1","0.0","0.0"
"315655","1","62","1","0.0","0.0"
"315828","1","89","1","0.0","0.0"
"315862","1","73","1","0.0","0.0"
"315896","1","20","1","0.0","0.0"
"315907","1","73","1","0.0","0.0"
"315987","1","3","1","0.0","0.0"
"316072","1","94","1","0.0","0.0"
"316128","1","73","1","0.0","0.0"
"316169","1","12","1","0.0","0.0"
"316185","1","272","1","0.0","0.0"
"316358","1","31","1","0.0","0.0"
"316799","1","7","1","0.0","0.0"
"316834","1","86","1","0.0","0.0"
"316975","1","36","1","0.0","0.0"
"317089","1","6","1","0.0","0.0"
"317260","1","96","1","0.0","0.0"
"317268","1","25","1","0.0","0.0"
"317440","1","115","1","0.0","0.0"
"317480","1","42","1","0.0","0.0"
"317669","1","7","1","0.0","0.0"
"317686","1","86","1","0.0","0.0"
"317712","1","7","1","0.0","0.0"
"317715","1","38","1","0.0","0.0"
"317730","1","7","1","0.0","0.0"
